"","X5","X1500","X0","X0.1","X1"
"7460",140,-81,0,0,0
"7461",5,1500,0,0,0
"7462",10,1266,2,0,0
"7463",15,1056,3,0,0
"7464",20,617,4,0,0
"7465",25,-58,0,0,0
"7466",30,-58,0,0,0
"7467",35,-58,0,0,0
"7468",40,-58,0,0,0
"7469",45,-58,0,0,0
"7470",50,-58,0,0,0
"7471",55,-58,0,0,0
"7472",60,-58,0,0,0
"7473",65,-58,0,0,0
"7474",70,-58,0,0,0
"7475",75,-58,0,0,0
"7476",80,-58,0,0,0
"7477",85,-58,0,0,0
"7478",90,-58,0,0,0
"7479",95,-58,0,0,0
"7480",100,-58,0,0,0
"7481",105,-58,0,0,0
"7482",110,-58,0,0,0
"7483",115,-58,0,0,0
"7484",120,-58,0,0,0
"7485",125,-58,0,0,0
"7486",130,-58,0,0,0
"7487",135,-58,0,0,0
"7488",140,-58,0,0,0
"7489",145,-58,0,0,0
"7490",150,-58,0,0,0
"7491",155,-58,0,0,0
"7492",160,-58,0,0,0
"7493",165,-58,0,0,0
"7494",170,-58,0,0,0
"7495",175,-58,0,0,0
"7496",180,-58,0,0,0
"7497",185,-58,0,0,0
"7498",190,-58,0,0,0
"7499",195,-58,0,0,0
"7500",200,-58,0,0,0
"7501",205,-58,0,0,0
"7502",210,-58,0,0,0
"7503",215,-58,0,0,0
"7504",220,-58,0,0,0
"7505",225,-58,0,0,0
"7506",230,-58,0,0,0
"7507",235,-58,0,0,0
"7508",240,-58,0,0,0
"7509",245,-58,0,0,0
"7510",250,-58,0,0,0
"7511",255,-58,0,0,0
"7512",260,-58,0,0,0
"7513",265,-58,0,0,0
"7514",270,-58,0,0,0
"7515",275,-58,0,0,0
"7516",280,-58,0,0,0
"7517",285,-58,0,0,0
"7518",290,-58,0,0,0
"7519",295,-58,0,0,0
"7520",300,-58,0,0,0
"7521",305,-58,0,0,0
"7522",310,-58,0,0,0
"7523",315,-58,0,0,0
"7524",320,-58,0,0,0
"7525",5,1500,0,0,1
"7526",10,1200,2,0,1
"7527",15,700,4,0,1
"7528",20,842,5,0,1
"7529",25,336,7,0,1
"7530",30,370,7,0,1
"7531",35,150,8,0,1
"7532",40,120,9,0,1
"7533",45,120,9,0,1
"7534",50,170,9,0,1
"7535",55,188,9,0,1
"7536",60,206,9,0,1
"7537",65,208,10,0,1
"7538",70,48,11,0,1
"7539",75,66,11,0,1
"7540",80,166,11,0,1
"7541",85,166,11,0,1
"7542",90,168,11,0,1
"7543",95,168,11,0,1
"7544",100,180,11,0,1
"7545",105,306,11,0,1
"7546",110,512,11,0,1
"7547",115,576,11,0,1
"7548",120,676,11,0,1
"7549",125,720,12,0,1
"7550",130,728,12,0,1
"7551",135,374,13,1,1
"7552",140,378,13,1,1
"7553",145,448,13,1,1
"7554",150,456,13,2,1
"7555",155,342,13,3,1
"7556",160,22,14,3,1
"7557",165,38,14,3,1
"7558",170,32,14,3,1
"7559",175,32,14,3,1
"7560",180,40,14,3,1
"7561",185,240,14,3,1
"7562",190,240,14,3,1
"7563",195,240,14,3,1
"7564",200,264,14,3,1
"7565",205,364,14,3,1
"7566",210,364,14,3,1
"7567",215,363,14,4,1
"7568",220,373,14,4,1
"7569",225,397,14,4,1
"7570",230,397,14,5,1
"7571",235,309,14,5,1
"7572",240,383,14,5,1
"7573",245,409,14,6,1
"7574",250,309,14,7,1
"7575",255,97,14,8,1
"7576",260,131,14,8,1
"7577",265,1231,16,9,1
"7578",270,1227,16,10,1
"7579",275,1077,17,10,1
"7580",280,847,18,10,1
"7581",285,873,18,10,1
"7582",290,873,18,10,1
"7583",295,733,19,10,1
"7584",300,411,20,11,1
"7585",305,261,20,12,1
"7586",310,311,20,13,1
"7587",315,311,20,13,1
"7588",320,261,20,14,1
"7589",5,1500,0,0,0
"7590",10,1494,0,0,0
"7591",15,867,1,0,0
"7592",20,1065,1,0,0
"7593",25,1057,1,0,0
"7594",30,1073,1,0,0
"7595",35,1073,1,0,0
"7596",40,1023,1,0,0
"7597",45,923,1,0,0
"7598",50,1123,1,0,0
"7599",55,1123,1,0,0
"7600",60,1305,1,0,0
"7601",65,1105,1,0,0
"7602",70,1105,1,0,0
"7603",75,1087,1,0,0
"7604",80,987,1,0,0
"7605",85,987,1,0,0
"7606",90,1185,1,0,0
"7607",95,1149,1,0,0
"7608",100,1117,1,0,0
"7609",105,1117,1,0,0
"7610",110,1117,1,0,0
"7611",115,1303,1,0,0
"7612",120,1183,1,0,0
"7613",125,1083,1,0,0
"7614",130,1075,1,0,0
"7615",135,1079,1,0,0
"7616",140,1035,1,0,0
"7617",145,965,1,0,0
"7618",150,965,1,0,0
"7619",155,867,1,0,0
"7620",160,867,1,0,0
"7621",165,861,1,0,0
"7622",170,849,1,0,0
"7623",175,827,1,0,0
"7624",180,907,1,0,0
"7625",185,887,1,0,0
"7626",190,861,1,0,0
"7627",195,1061,1,0,0
"7628",200,995,1,0,0
"7629",205,995,1,0,0
"7630",210,935,1,0,0
"7631",215,760,1,0,0
"7632",220,680,1,0,0
"7633",225,662,1,0,0
"7634",230,637,1,0,0
"7635",235,637,1,0,0
"7636",240,517,1,0,0
"7637",245,491,1,0,0
"7638",250,501,2,0,0
"7639",255,493,2,0,0
"7640",260,483,2,0,0
"7641",265,483,2,0,0
"7642",270,487,2,0,0
"7643",275,487,2,0,0
"7644",280,457,2,0,0
"7645",285,431,2,0,0
"7646",290,331,2,0,0
"7647",295,431,2,0,0
"7648",300,423,2,0,0
"7649",305,423,2,0,0
"7650",310,223,3,0,0
"7651",315,223,3,0,0
"7652",320,123,3,0,0
"7653",5,1500,0,0,0
"7654",10,1500,0,0,0
"7655",15,1490,0,0,0
"7656",20,1490,0,0,0
"7657",25,1684,0,0,0
"7658",30,1634,0,0,0
"7659",35,1634,0,0,0
"7660",40,1634,0,0,0
"7661",45,1634,0,0,0
"7662",50,1584,0,0,0
"7663",55,1566,0,0,0
"7664",60,1566,0,0,0
"7665",65,1564,1,0,0
"7666",70,1414,2,0,0
"7667",75,1174,3,0,0
"7668",80,1374,3,0,0
"7669",85,1074,4,0,0
"7670",90,1074,4,0,0
"7671",95,910,4,0,0
"7672",100,1030,5,0,0
"7673",105,504,7,0,0
"7674",110,191,8,0,0
"7675",115,141,8,0,0
"7676",120,161,8,0,0
"7677",125,277,8,0,0
"7678",130,277,8,0,0
"7679",135,277,8,0,0
"7680",140,317,8,0,0
"7681",145,367,9,0,0
"7682",150,359,9,0,0
"7683",155,111,10,0,0
"7684",160,111,10,0,0
"7685",165,161,11,0,0
"7686",170,179,11,0,0
"7687",175,201,11,0,0
"7688",180,513,11,0,0
"7689",185,633,11,0,0
"7690",190,659,11,0,0
"7691",195,659,11,0,0
"7692",200,701,11,0,0
"7693",205,801,11,0,0
"7694",210,861,11,0,0
"7695",215,837,11,0,0
"7696",220,907,11,0,0
"7697",225,901,11,0,0
"7698",230,1126,11,0,0
"7699",235,1214,11,0,0
"7700",240,1260,11,0,0
"7701",245,1260,11,0,0
"7702",250,1160,11,0,0
"7703",255,1180,11,0,0
"7704",260,1156,11,0,0
"7705",265,-544,0,0,0
"7706",270,-544,0,0,0
"7707",275,-544,0,0,0
"7708",280,-544,0,0,0
"7709",285,-544,0,0,0
"7710",290,-544,0,0,0
"7711",295,-544,0,0,0
"7712",300,-544,0,0,0
"7713",305,-544,0,0,0
"7714",310,-544,0,0,0
"7715",315,-544,0,0,0
"7716",320,-544,0,0,0
"7717",5,1500,0,0,1
"7718",10,1250,2,0,1
"7719",15,1050,3,0,1
"7720",20,200,5,0,1
"7721",25,0,6,0,1
"7722",30,140,7,0,1
"7723",35,182,7,0,1
"7724",40,209,7,0,1
"7725",45,409,7,0,1
"7726",50,85,8,0,1
"7727",55,105,8,0,1
"7728",60,205,8,0,1
"7729",65,232,8,0,1
"7730",70,210,8,0,1
"7731",75,410,8,0,1
"7732",80,420,8,0,1
"7733",85,408,8,0,1
"7734",90,324,8,0,1
"7735",95,224,8,0,1
"7736",100,471,8,0,1
"7737",105,374,9,0,1
"7738",110,250,9,0,1
"7739",115,272,9,0,1
"7740",120,312,9,0,1
"7741",125,374,9,0,1
"7742",130,480,9,0,1
"7743",135,478,9,0,1
"7744",140,498,9,0,1
"7745",145,690,9,0,1
"7746",150,600,9,0,1
"7747",155,648,9,0,1
"7748",160,642,9,0,1
"7749",165,840,9,0,1
"7750",170,830,9,0,1
"7751",175,800,9,0,1
"7752",180,824,9,0,1
"7753",185,836,9,0,1
"7754",190,756,9,0,1
"7755",195,956,9,0,1
"7756",200,1001,9,0,1
"7757",205,1001,9,0,1
"7758",210,1001,9,0,1
"7759",215,1191,9,0,1
"7760",220,1225,9,0,1
"7761",225,1223,9,0,1
"7762",230,1389,9,0,1
"7763",235,1405,9,0,1
"7764",240,1387,9,0,1
"7765",245,1361,9,0,1
"7766",250,1559,9,0,1
"7767",255,1569,9,0,1
"7768",260,1579,9,0,1
"7769",265,1567,9,0,1
"7770",270,1828,9,0,1
"7771",275,1854,9,0,1
"7772",280,1872,9,0,1
"7773",285,1884,9,0,1
"7774",290,1887,9,0,1
"7775",295,1887,9,0,1
"7776",300,1887,9,0,1
"7777",305,1887,9,0,1
"7778",310,1730,9,0,1
"7779",315,1946,9,0,1
"7780",320,1946,9,0,1
"7781",325,1824,9,0,1
"7782",330,1826,9,0,1
"7783",335,1876,9,0,1
"7784",340,1856,9,0,1
"7785",345,1846,9,0,1
"7786",350,1854,9,0,1
"7787",355,1842,9,0,1
"7788",360,1766,9,0,1
"7789",365,1886,9,0,1
"7790",370,1870,9,0,1
"7791",375,1844,9,0,1
"7792",380,1960,9,0,1
"7793",385,1968,9,0,1
"7794",5,1500,0,0,1
"7795",10,1380,1,0,1
"7796",15,554,3,0,1
"7797",20,576,3,0,1
"7798",25,266,6,0,1
"7799",30,280,6,0,1
"7800",35,238,6,0,1
"7801",40,262,6,0,1
"7802",45,476,6,0,1
"7803",50,324,7,0,1
"7804",55,304,7,0,1
"7805",60,208,7,0,1
"7806",65,230,7,0,1
"7807",70,466,7,0,1
"7808",75,356,7,0,1
"7809",80,386,7,0,1
"7810",85,626,7,0,1
"7811",90,626,7,0,1
"7812",95,592,7,0,1
"7813",100,595,7,0,1
"7814",105,795,7,0,1
"7815",110,795,7,0,1
"7816",115,585,8,0,1
"7817",120,485,8,0,1
"7818",125,485,8,0,1
"7819",130,499,8,0,1
"7820",135,521,8,0,1
"7821",140,547,8,0,1
"7822",145,555,8,0,1
"7823",150,767,8,0,1
"7824",155,741,8,0,1
"7825",160,751,8,0,1
"7826",165,768,8,0,1
"7827",170,990,8,0,1
"7828",175,1007,8,0,1
"7829",180,1007,8,0,1
"7830",185,1040,8,0,1
"7831",190,1028,8,0,1
"7832",195,1028,8,0,1
"7833",200,1026,8,0,1
"7834",205,1032,8,0,1
"7835",210,1010,8,0,1
"7836",215,1222,8,0,1
"7837",220,1136,8,0,1
"7838",225,1164,8,0,1
"7839",230,1176,8,0,1
"7840",235,1076,8,0,1
"7841",240,1066,8,0,1
"7842",245,1114,8,0,1
"7843",250,1074,8,0,1
"7844",255,1074,8,0,1
"7845",260,1064,8,0,1
"7846",265,1076,8,0,1
"7847",270,1027,8,0,1
"7848",275,1221,8,0,1
"7849",280,1219,8,0,1
"7850",285,1231,8,0,1
"7851",290,1206,8,0,1
"7852",295,1232,8,0,1
"7853",300,1244,8,0,1
"7854",305,1242,8,0,1
"7855",310,1303,8,0,1
"7856",315,1209,8,0,1
"7857",320,1223,8,0,1
"7858",325,1223,8,0,1
"7859",330,1337,8,0,1
"7860",335,1287,8,0,1
"7861",340,1275,8,0,1
"7862",345,1297,8,0,1
"7863",350,1509,8,0,1
"7864",355,1511,8,0,1
"7865",360,1511,8,0,1
"7866",365,1711,8,0,1
"7867",370,1711,8,0,1
"7868",375,1885,8,0,1
"7869",380,1869,8,0,1
"7870",385,1928,8,0,1
"7871",5,1500,0,0,1
"7872",10,1500,0,0,1
"7873",15,1300,1,0,1
"7874",20,1300,1,0,1
"7875",25,1300,1,0,1
"7876",30,1300,1,0,1
"7877",35,1300,1,0,1
"7878",40,1251,2,0,1
"7879",45,1051,3,0,1
"7880",50,1127,3,0,1
"7881",55,1317,3,0,1
"7882",60,772,4,0,1
"7883",65,786,4,0,1
"7884",70,750,4,0,1
"7885",75,160,5,0,1
"7886",80,358,5,0,1
"7887",85,336,5,0,1
"7888",90,408,5,0,1
"7889",95,602,5,0,1
"7890",100,566,5,0,1
"7891",105,541,5,0,1
"7892",110,965,5,0,1
"7893",115,1055,5,0,1
"7894",120,1155,5,0,1
"7895",125,1095,5,0,1
"7896",130,1045,5,0,1
"7897",135,1245,5,0,1
"7898",140,1211,5,0,1
"7899",145,1311,5,0,1
"7900",150,1401,5,0,1
"7901",155,1383,5,0,1
"7902",160,1579,5,0,1
"7903",165,1573,5,0,1
"7904",170,1551,5,0,1
"7905",175,1516,5,0,1
"7906",180,1716,5,0,1
"7907",185,1792,5,0,1
"7908",190,1742,5,0,1
"7909",195,2032,5,0,1
"7910",200,1939,5,0,1
"7911",205,1939,5,0,1
"7912",210,1933,5,0,1
"7913",215,1921,5,0,1
"7914",220,1997,5,0,1
"7915",225,1947,5,0,1
"7916",230,2173,5,0,1
"7917",235,2157,5,0,1
"7918",240,2153,5,0,1
"7919",245,2151,5,0,1
"7920",250,2343,5,0,1
"7921",255,2333,5,0,1
"7922",260,2211,5,0,1
"7923",265,2427,5,0,1
"7924",270,2421,5,0,1
"7925",275,2373,5,0,1
"7926",280,2557,5,0,1
"7927",285,2539,5,0,1
"7928",290,2539,5,0,1
"7929",295,2935,5,0,1
"7930",300,2923,5,0,1
"7931",305,2997,5,0,1
"7932",310,3293,5,0,1
"7933",315,3371,5,0,1
"7934",320,3321,5,0,1
"7935",325,3541,5,0,1
"7936",330,3615,5,0,1
"7937",335,3633,5,0,1
"7938",340,3803,5,0,1
"7939",345,3791,5,0,1
"7940",350,3771,5,0,1
"7941",355,3771,5,0,1
"7942",360,3771,5,0,1
"7943",365,3877,5,0,1
"7944",370,3877,5,0,1
"7945",375,3877,5,0,1
"7946",380,3955,5,0,1
"7947",385,4127,5,0,1
"7948",5,1500,0,0,1
"7949",10,1500,0,0,1
"7950",15,1500,0,0,1
"7951",20,1478,0,0,1
"7952",25,1678,0,0,1
"7953",30,1664,0,0,1
"7954",35,1514,1,0,1
"7955",40,1712,1,0,1
"7956",45,1558,2,0,1
"7957",50,898,4,0,1
"7958",55,908,4,0,1
"7959",60,908,4,0,1
"7960",65,1045,4,0,1
"7961",70,1067,4,0,1
"7962",75,690,5,0,1
"7963",80,652,5,0,1
"7964",85,280,6,0,1
"7965",90,292,6,0,1
"7966",95,532,6,0,1
"7967",100,518,6,0,1
"7968",105,500,6,0,1
"7969",110,500,6,0,1
"7970",115,698,6,0,1
"7971",120,658,6,0,1
"7972",125,856,6,0,1
"7973",130,886,6,0,1
"7974",135,866,6,0,1
"7975",140,854,6,0,1
"7976",145,954,6,0,1
"7977",150,942,6,0,1
"7978",155,938,6,0,1
"7979",160,938,6,0,1
"7980",165,1129,6,0,1
"7981",170,1139,6,0,1
"7982",175,1187,6,0,1
"7983",180,1163,6,0,1
"7984",185,1242,6,0,1
"7985",190,1284,6,0,1
"7986",195,1194,6,0,1
"7987",200,1244,6,0,1
"7988",205,1438,6,0,1
"7989",210,1466,6,0,1
"7990",215,1476,6,0,1
"7991",220,1452,6,0,1
"7992",225,1376,6,0,1
"7993",230,1572,6,0,1
"7994",235,1572,6,0,1
"7995",240,1604,6,0,1
"7996",245,1584,6,0,1
"7997",250,1534,6,0,1
"7998",255,1534,6,0,1
"7999",260,1556,6,0,1
"8000",265,1540,6,0,1
"8001",270,1734,6,0,1
"8002",275,1762,6,0,1
"8003",280,1762,6,0,1
"8004",285,1856,6,0,1
"8005",290,1878,6,0,1
"8006",295,1856,6,0,1
"8007",300,1856,6,0,1
"8008",305,1784,6,0,1
"8009",310,1784,6,0,1
"8010",315,1784,6,0,1
"8011",320,1820,6,0,1
"8012",325,1822,6,0,1
"8013",330,1832,6,0,1
"8014",335,1814,6,0,1
"8015",340,1876,6,0,1
"8016",345,1876,6,0,1
"8017",350,1876,6,0,1
"8018",355,1886,6,0,1
"8019",360,1862,6,0,1
"8020",365,1836,6,0,1
"8021",370,1852,6,0,1
"8022",375,1904,6,0,1
"8023",380,1926,6,0,1
"8024",385,2087,6,0,1
"8025",5,1500,0,0,0
"8026",10,1120,2,0,0
"8027",15,810,5,0,0
"8028",20,422,7,0,0
"8029",25,222,8,0,0
"8030",30,2,9,0,0
"8031",5,1500,0,0,1
"8032",10,980,3,0,1
"8033",15,350,5,0,1
"8034",20,378,6,0,1
"8035",25,178,7,0,1
"8036",30,278,7,0,1
"8037",5,1500,0,0,0
"8038",10,1040,3,0,0
"8039",15,740,4,0,0
"8040",20,402,6,0,0
"8041",25,302,6,0,0
"8042",30,180,7,0,0
"8043",35,78,8,0,0
"8044",40,328,8,0,0
"8045",45,64,9,0,0
"8046",50,338,9,0,0
"8047",55,76,10,0,0
"8048",60,174,11,2,0
"8049",65,4,12,3,0
"8050",5,1500,0,0,1
"8051",10,1320,1,0,1
"8052",15,600,5,0,1
"8053",20,618,5,0,1
"8054",25,458,7,0,1
"8055",30,440,7,0,1
"8056",35,362,8,0,1
"8057",40,162,9,0,1
"8058",45,366,9,0,1
"8059",50,292,9,0,1
"8060",55,434,9,0,1
"8061",60,336,9,0,1
"8062",65,376,9,0,1
"8063",5,1500,0,0,1
"8064",10,942,3,0,1
"8065",15,742,5,0,1
"8066",20,210,8,0,1
"8067",25,168,9,0,1
"8068",5,1500,0,0,0
"8069",10,1418,1,0,0
"8070",15,1208,3,1,0
"8071",20,650,5,5,0
"8072",25,42,7,9,0
"8073",5,1500,0,0,1
"8074",10,640,4,0,1
"8075",15,238,7,0,1
"8076",20,38,9,0,1
"8077",25,156,9,0,1
"8078",30,156,9,0,1
"8079",35,170,9,0,1
"8080",5,1500,0,0,0
"8081",10,1360,1,0,0
"8082",15,1072,4,0,0
"8083",20,972,4,0,0
"8084",25,854,4,0,0
"8085",30,704,5,0,0
"8086",35,300,7,0,0
"8087",5,1500,0,0,0
"8088",10,1280,1,0,0
"8089",15,828,5,0,0
"8090",20,568,6,0,0
"8091",25,368,8,0,0
"8092",30,138,9,0,0
"8093",35,220,10,0,0
"8094",40,232,10,0,0
"8095",45,444,10,0,0
"8096",50,322,10,0,0
"8097",55,290,10,0,0
"8098",60,112,11,0,0
"8099",65,102,12,0,0
"8100",70,110,12,0,0
"8101",75,128,12,0,0
"8102",80,102,12,0,0
"8103",85,108,13,0,0
"8104",90,86,13,0,0
"8105",95,268,13,0,0
"8106",100,294,13,0,0
"8107",105,76,13,0,0
"8108",110,284,13,0,0
"8109",115,434,13,0,0
"8110",120,446,13,0,0
"8111",125,472,13,0,0
"8112",130,396,14,0,0
"8113",135,598,14,0,0
"8114",140,602,14,0,0
"8115",145,-498,0,0,0
"8116",5,1500,0,0,1
"8117",10,780,4,0,1
"8118",15,752,4,0,1
"8119",20,492,5,0,1
"8120",25,152,8,0,1
"8121",30,342,8,0,1
"8122",35,140,9,0,1
"8123",40,108,10,0,1
"8124",45,96,10,0,1
"8125",50,118,11,0,1
"8126",55,150,11,0,1
"8127",60,128,11,0,1
"8128",65,138,11,0,1
"8129",70,230,11,0,1
"8130",75,212,11,0,1
"8131",80,338,11,0,1
"8132",85,202,12,1,1
"8133",90,24,12,3,1
"8134",95,42,12,3,1
"8135",100,16,12,5,1
"8136",105,334,12,6,1
"8137",110,226,12,7,1
"8138",115,276,12,9,1
"8139",120,64,12,11,1
"8140",125,138,12,12,1
"8141",130,64,12,12,1
"8142",135,62,12,14,1
"8143",140,258,12,14,1
"8144",145,1058,12,15,1
"8145",5,1500,0,0,1
"8146",10,880,3,0,1
"8147",15,540,6,0,1
"8148",20,70,8,0,1
"8149",25,273,8,0,1
"8150",30,447,9,0,1
"8151",35,234,10,0,1
"8152",40,92,10,0,1
"8153",45,174,11,0,1
"8154",50,226,11,0,1
"8155",55,470,11,0,1
"8156",60,706,11,0,1
"8157",65,330,12,0,1
"8158",70,364,13,0,1
"8159",75,596,13,0,1
"8160",80,392,14,0,1
"8161",85,358,14,0,1
"8162",90,610,14,0,1
"8163",95,588,15,0,1
"8164",100,726,15,0,1
"8165",105,722,15,0,1
"8166",110,930,15,0,1
"8167",115,904,15,0,1
"8168",120,678,16,0,1
"8169",125,892,16,0,1
"8170",130,908,16,0,1
"8171",135,1008,16,0,1
"8172",140,1108,16,0,1
"8173",145,1094,16,0,1
"8174",150,1338,16,0,1
"8175",155,1470,16,0,1
"8176",160,1482,16,0,1
"8177",165,1628,16,0,1
"8178",170,1574,16,0,1
"8179",175,1725,16,0,1
"8180",180,1731,16,0,1
"8181",185,1933,16,0,1
"8182",190,2157,16,0,1
"8183",195,2107,16,0,1
"8184",200,2303,16,0,1
"8185",205,2281,16,0,1
"8186",210,2559,16,0,1
"8187",215,2753,16,0,1
"8188",220,2695,16,0,1
"8189",225,2649,16,0,1
"8190",230,2663,16,0,1
"8191",235,2887,16,0,1
"8192",240,2901,16,0,1
"8193",245,3109,16,0,1
"8194",250,3115,16,0,1
"8195",255,3259,16,0,1
"8196",260,3209,16,0,1
"8197",265,3402,16,0,1
"8198",270,3428,16,0,1
"8199",275,3479,17,0,1
"8200",280,3547,17,0,1
"8201",285,3704,17,0,1
"8202",290,3774,17,0,1
"8203",295,3760,17,0,1
"8204",300,3960,17,0,1
"8205",305,3976,17,0,1
"8206",310,4210,17,0,1
"8207",315,4224,17,0,1
"8208",320,4398,17,0,1
"8209",325,4586,17,0,1
"8210",330,4550,17,0,1
"8211",335,4732,17,0,1
"8212",340,4644,17,0,1
"8213",345,4858,17,0,1
"8214",350,4976,17,0,1
"8215",355,5076,17,0,1
"8216",360,5090,17,0,1
"8217",365,5104,17,0,1
"8218",370,5126,17,0,1
"8219",375,5286,17,0,1
"8220",380,5486,17,0,1
"8221",385,5436,17,0,1
"8222",390,5474,17,0,1
"8223",395,5716,17,0,1
"8224",400,5966,17,0,1
"8225",405,6052,17,0,1
"8226",410,6026,17,0,1
"8227",415,6250,17,0,1
"8228",420,6250,17,0,1
"8229",425,6300,17,0,1
"8230",430,6336,17,0,1
"8231",435,6538,17,0,1
"8232",440,6860,17,0,1
"8233",445,6856,17,0,1
"8234",450,6894,17,0,1
"8235",455,6900,17,0,1
"8236",460,7122,17,0,1
"8237",465,7116,17,0,1
"8238",5,1500,0,0,1
"8239",10,1180,2,0,1
"8240",15,880,4,0,1
"8241",20,440,6,0,1
"8242",25,437,6,0,1
"8243",30,403,6,0,1
"8244",35,416,7,0,1
"8245",40,498,8,0,1
"8246",45,476,8,0,1
"8247",50,624,8,0,1
"8248",55,620,9,0,1
"8249",60,684,9,0,1
"8250",65,860,9,0,1
"8251",70,946,9,0,1
"8252",75,914,9,0,1
"8253",80,1118,9,0,1
"8254",85,1352,9,0,1
"8255",90,1500,9,0,1
"8256",95,1462,9,0,1
"8257",100,1624,9,0,1
"8258",105,1278,10,0,1
"8259",110,1470,10,0,1
"8260",115,1696,10,0,1
"8261",120,1682,10,0,1
"8262",125,1668,10,0,1
"8263",130,1652,10,0,1
"8264",135,1952,10,0,1
"8265",140,1952,10,0,1
"8266",145,1966,10,0,1
"8267",150,1922,10,0,1
"8268",155,1890,10,0,1
"8269",160,2078,10,0,1
"8270",165,2032,10,0,1
"8271",170,2286,10,0,1
"8272",175,2335,10,0,1
"8273",180,2329,10,0,1
"8274",185,2427,11,0,1
"8275",190,2603,11,0,1
"8276",195,2653,11,0,1
"8277",200,2657,11,0,1
"8278",205,2879,11,0,1
"8279",210,2801,11,0,1
"8280",215,3007,11,0,1
"8281",220,3065,11,0,1
"8282",225,3311,11,0,1
"8283",230,3497,11,0,1
"8284",235,3473,11,0,1
"8285",240,3659,11,0,1
"8286",245,3651,11,0,1
"8287",250,3645,11,0,1
"8288",255,3801,11,0,1
"8289",260,3851,11,0,1
"8290",265,3858,11,0,1
"8291",270,4032,11,0,1
"8292",275,4231,11,0,1
"8293",280,4363,11,0,1
"8294",285,4306,11,0,1
"8295",290,4236,11,0,1
"8296",295,4250,11,0,1
"8297",300,4350,11,0,1
"8298",305,4534,11,0,1
"8299",310,4500,11,0,1
"8300",315,4686,11,0,1
"8301",320,4812,11,0,1
"8302",325,4824,11,0,1
"8303",330,4860,11,0,1
"8304",335,4878,11,0,1
"8305",340,5066,11,0,1
"8306",345,5052,11,0,1
"8307",350,5134,11,0,1
"8308",355,5134,11,0,1
"8309",360,5120,11,0,1
"8310",365,5306,11,0,1
"8311",370,5384,11,0,1
"8312",375,5424,11,0,1
"8313",380,5424,11,0,1
"8314",385,5474,11,0,1
"8315",390,5636,11,0,1
"8316",395,5594,11,0,1
"8317",400,5544,11,0,1
"8318",405,5458,11,0,1
"8319",410,5684,11,0,1
"8320",415,5660,11,0,1
"8321",420,5760,11,0,1
"8322",425,5710,11,0,1
"8323",430,5674,11,0,1
"8324",435,5872,11,0,1
"8325",440,5950,11,0,1
"8326",445,6154,11,0,1
"8327",450,6116,11,0,1
"8328",455,6210,11,0,1
"8329",460,6188,11,0,1
"8330",465,6194,11,0,1
"8331",5,1500,0,0,1
"8332",10,1120,2,0,1
"8333",15,840,4,0,1
"8334",20,640,5,0,1
"8335",25,590,6,0,1
"8336",30,360,7,0,1
"8337",35,198,9,2,1
"8338",40,212,9,4,1
"8339",45,182,9,4,1
"8340",50,208,9,5,1
"8341",55,138,10,5,1
"8342",60,138,10,7,1
"8343",5,1500,0,0,0
"8344",10,510,4,0,0
"8345",15,510,5,0,0
"8346",20,160,7,0,0
"8347",25,410,7,0,0
"8348",30,580,7,0,0
"8349",35,462,7,0,0
"8350",40,198,8,0,0
"8351",45,328,8,0,0
"8352",50,252,8,0,0
"8353",55,142,9,0,0
"8354",60,42,9,0,0
"8355",5,1500,0,0,1
"8356",10,920,3,0,1
"8357",15,800,4,0,1
"8358",20,460,5,0,1
"8359",25,288,6,0,1
"8360",30,428,7,0,1
"8361",35,416,7,0,1
"8362",40,366,9,0,1
"8363",45,366,9,0,1
"8364",50,534,9,0,1
"8365",55,439,10,0,1
"8366",60,243,11,0,1
"8367",65,471,11,0,1
"8368",70,614,11,0,1
"8369",75,588,11,0,1
"8370",80,310,12,0,1
"8371",85,382,12,0,1
"8372",90,433,12,0,1
"8373",95,447,12,0,1
"8374",100,435,13,0,1
"8375",105,533,13,0,1
"8376",5,1500,0,0,0
"8377",10,1020,2,0,0
"8378",15,190,7,0,0
"8379",20,390,7,0,0
"8380",25,202,8,0,0
"8381",30,22,10,0,0
"8382",35,34,10,0,0
"8383",40,234,10,0,0
"8384",45,234,10,0,0
"8385",50,266,10,0,0
"8386",55,301,10,0,0
"8387",60,497,10,0,0
"8388",65,669,10,0,0
"8389",70,546,11,0,0
"8390",75,622,12,0,0
"8391",80,600,12,0,0
"8392",85,628,12,0,0
"8393",90,277,13,1,0
"8394",95,63,13,2,0
"8395",100,75,13,3,0
"8396",105,-23,0,0,0
"8397",5,1500,0,0,1
"8398",10,1020,3,0,1
"8399",15,860,5,0,1
"8400",20,526,7,0,1
"8401",25,579,8,0,1
"8402",30,579,8,0,1
"8403",5,1500,0,0,0
"8404",10,1060,2,0,0
"8405",15,650,5,0,0
"8406",20,374,6,0,0
"8407",25,281,7,0,0
"8408",30,221,8,0,0
"8409",5,1500,0,0,1
"8410",10,855,3,0,1
"8411",15,989,4,0,1
"8412",20,474,7,0,1
"8413",25,280,8,0,1
"8414",30,280,8,0,1
"8415",35,464,9,1,1
"8416",40,214,11,4,1
"8417",45,240,11,6,1
"8418",50,434,11,9,1
"8419",55,544,11,10,1
"8420",5,1500,0,0,0
