"","X5","X1500","X0","X0.1","X1"
"10355",75,238,6,0,0
"10356",80,98,7,0,0
"10357",5,1500,0,0,1
"10358",10,1270,2,0,1
"10359",15,460,7,0,1
"10360",20,80,9,0,1
"10361",25,132,10,0,1
"10362",30,12,11,0,1
"10363",35,312,11,0,1
"10364",40,232,12,0,1
"10365",45,414,13,0,1
"10366",50,598,13,0,1
"10367",55,426,14,0,1
"10368",60,506,14,0,1
"10369",65,480,14,0,1
"10370",70,880,14,0,1
"10371",75,802,14,0,1
"10372",80,1002,14,0,1
"10373",5,1500,0,0,1
"10374",10,1280,1,0,1
"10375",15,1280,1,0,1
"10376",20,1052,2,0,1
"10377",25,1252,2,0,1
"10378",30,1232,2,0,1
"10379",35,1232,3,0,1
"10380",40,1432,3,0,1
"10381",45,1372,3,0,1
"10382",50,1372,4,0,1
"10383",55,1388,4,0,1
"10384",60,1388,4,0,1
"10385",65,1352,4,0,1
"10386",70,1338,4,0,1
"10387",75,1338,4,0,1
"10388",80,1548,4,0,1
"10389",85,1548,4,0,1
"10390",90,1737,4,0,1
"10391",95,1695,4,0,1
"10392",100,1545,4,0,1
"10393",105,1439,4,0,1
"10394",110,1609,4,0,1
"10395",115,1733,4,0,1
"10396",120,1873,4,0,1
"10397",5,1500,0,0,0
"10398",10,1110,2,0,0
"10399",15,670,4,0,0
"10400",20,238,6,0,0
"10401",25,98,7,0,0
"10402",30,118,7,0,0
"10403",35,18,7,1,0
"10404",40,18,7,1,0
"10405",45,78,8,1,0
"10406",50,38,9,1,0
"10407",55,22,9,1,0
"10408",60,2,10,2,0
"10409",65,38,10,2,0
"10410",70,52,10,4,0
"10411",75,52,10,4,0
"10412",80,42,10,4,0
"10413",85,92,11,4,0
"10414",90,3,11,5,0
"10415",95,45,11,7,0
"10416",100,285,12,8,0
"10417",105,91,12,11,0
"10418",110,121,12,11,0
"10419",115,297,12,12,0
"10420",120,57,13,12,0
"10421",5,1500,0,0,1
"10422",10,1500,0,0,1
"10423",15,1525,1,0,1
"10424",20,1517,1,0,1
"10425",25,1492,2,0,1
"10426",30,1454,2,0,1
"10427",35,1619,2,0,1
"10428",40,1647,2,0,1
"10429",45,1695,2,0,1
"10430",50,1695,2,0,1
"10431",55,1673,2,0,1
"10432",60,1759,2,0,1
"10433",65,1834,2,0,1
"10434",70,1616,3,0,1
"10435",75,1812,3,0,1
"10436",5,1500,0,0,0
"10437",10,650,5,0,0
"10438",15,85,8,0,0
"10439",20,93,9,0,0
"10440",25,118,9,0,0
"10441",30,96,11,0,0
"10442",35,131,11,0,0
"10443",40,103,11,0,0
"10444",45,155,11,0,0
"10445",50,355,11,0,0
"10446",55,197,12,0,0
"10447",60,211,12,0,0
"10448",65,236,12,0,0
"10449",70,304,13,0,0
"10450",75,8,14,0,0
"10451",5,1500,0,0,1
"10452",10,920,3,0,1
"10453",15,694,5,0,1
"10454",20,589,6,0,1
"10455",25,613,6,0,1
"10456",30,703,6,0,1
"10457",35,903,6,0,1
"10458",40,675,7,3,1
"10459",45,875,7,3,1
"10460",5,1500,0,0,0
"10461",10,1160,2,0,0
"10462",15,836,5,0,0
"10463",20,391,7,0,0
"10464",25,17,8,0,0
"10465",30,127,8,0,0
"10466",35,327,8,0,0
"10467",40,135,9,0,0
"10468",45,25,10,1,0
"10469",5,1500,0,0,1
"10470",10,1350,1,0,1
"10471",15,1350,2,0,1
"10472",20,1275,2,0,1
"10473",25,1275,2,0,1
"10474",30,1447,2,0,1
"10475",35,1423,2,0,1
"10476",40,1423,2,0,1
"10477",45,1377,2,0,1
"10478",50,1367,2,0,1
"10479",55,1242,3,0,1
"10480",60,1242,3,0,1
"10481",65,1418,3,0,1
"10482",70,1400,3,0,1
"10483",75,1402,4,0,1
"10484",80,1452,4,0,1
"10485",5,1500,0,0,0
"10486",10,1160,2,0,0
"10487",15,240,6,0,0
"10488",20,315,6,0,0
"10489",25,95,7,0,0
"10490",30,123,9,0,0
"10491",35,147,9,0,0
"10492",40,147,10,0,0
"10493",45,193,10,0,0
"10494",50,203,10,0,0
"10495",55,48,11,0,0
"10496",60,88,12,0,0
"10497",65,12,12,1,0
"10498",70,10,13,2,0
"10499",75,148,14,3,0
"10500",80,-2,0,0,0
"10501",5,1500,0,0,1
"10502",10,860,3,0,1
"10503",15,600,4,0,1
"10504",20,762,4,0,1
"10505",25,736,4,0,1
"10506",30,770,5,0,1
"10507",35,770,5,0,1
"10508",40,770,5,0,1
"10509",45,670,5,0,1
"10510",50,400,7,0,1
"10511",5,1500,0,0,0
"10512",10,890,3,0,0
"10513",15,90,8,0,0
"10514",20,18,9,1,0
"10515",25,144,9,3,0
"10516",30,300,9,4,0
"10517",35,10,10,5,0
"10518",40,20,11,6,0
"10519",45,20,11,6,0
"10520",50,30,11,6,0
"10521",5,1500,0,0,1
"10522",10,1250,1,0,1
"10523",15,630,4,0,1
"10524",20,270,6,0,1
"10525",25,346,7,0,1
"10526",30,546,7,0,1
"10527",35,316,8,0,1
"10528",40,526,8,0,1
"10529",45,352,9,1,1
"10530",50,352,9,1,1
"10531",5,1500,0,0,0
"10532",10,1190,2,0,0
"10533",15,1190,2,0,0
"10534",20,440,5,0,0
"10535",25,64,7,0,0
"10536",30,164,8,0,0
"10537",35,194,8,0,0
"10538",40,284,8,0,0
"10539",45,88,8,0,0
"10540",50,88,9,0,0
"10541",5,1500,0,0,1
"10542",10,1080,2,0,1
"10543",15,1280,2,0,1
"10544",20,906,5,0,1
"10545",25,650,6,0,1
"10546",30,848,6,0,1
"10547",35,848,6,0,1
"10548",40,1033,6,0,1
"10549",45,833,7,0,1
"10550",50,713,8,1,1
"10551",5,1500,0,0,0
"10552",10,1180,2,0,0
"10553",15,70,7,0,0
"10554",20,124,8,0,0
"10555",25,300,10,0,0
"10556",30,102,11,2,0
"10557",35,2,11,4,0
"10558",40,17,11,4,0
"10559",45,167,11,5,0
"10560",50,17,11,7,0
"10561",5,1500,0,0,1
"10562",10,1280,1,0,1
"10563",15,1420,2,0,1
"10564",20,1114,3,0,1
"10565",25,1254,4,0,1
"10566",30,754,6,2,1
"10567",35,878,6,4,1
"10568",40,648,8,8,1
"10569",45,467,9,9,1
"10570",5,1500,0,0,0
"10571",10,830,4,0,0
"10572",15,431,5,0,0
"10573",20,257,6,0,0
"10574",25,57,8,0,0
"10575",30,237,8,0,0
"10576",35,293,9,0,0
"10577",40,83,9,0,0
"10578",45,49,9,0,0
"10579",5,1500,0,0,1
"10580",10,1080,2,0,1
"10581",15,1100,3,0,1
"10582",20,1300,3,0,1
"10583",25,970,5,0,1
"10584",30,490,7,0,1
"10585",5,1500,0,0,0
"10586",10,1070,3,0,0
"10587",15,750,6,0,0
"10588",20,110,9,0,0
"10589",25,180,9,2,0
"10590",30,180,9,2,0
"10591",5,1500,0,0,1
"10592",10,1500,0,0,1
"10593",15,1700,0,0,1
"10594",20,1500,1,0,1
"10595",25,1700,1,0,1
"10596",30,1675,2,0,1
"10597",5,1500,0,0,0
"10598",10,320,6,0,0
"10599",15,60,9,0,0
"10600",20,60,9,0,0
"10601",25,120,10,0,0
"10602",30,25,12,2,0
"10603",5,1500,0,0,0
"10604",10,1200,2,0,0
"10605",15,640,4,0,0
"10606",20,708,5,0,0
"10607",25,246,7,0,0
"10608",5,1500,0,0,1
"10609",10,680,4,0,1
"10610",15,180,7,0,1
"10611",20,220,8,0,1
"10612",25,20,8,2,1
"10613",5,1500,0,0,1
"10614",10,1500,0,0,1
"10615",15,1600,0,0,1
"10616",20,1600,0,0,1
"10617",25,1780,0,0,1
"10618",30,1724,1,0,1
"10619",35,1710,1,0,1
"10620",5,1500,0,0,0
"10621",10,1140,2,0,0
"10622",15,20,7,0,0
"10623",20,120,8,0,0
"10624",25,140,8,0,0
"10625",30,196,10,0,0
"10626",35,20,12,1,0
"10627",5,1500,0,0,1
"10628",10,1320,1,0,1
"10629",15,1170,1,0,1
"10630",20,1339,1,0,1
"10631",25,1539,1,0,1
"10632",30,1119,2,0,1
"10633",35,1179,3,0,1
"10634",40,941,4,0,1
"10635",45,1041,4,0,1
"10636",50,801,5,0,1
"10637",55,1021,5,0,1
"10638",60,1007,5,0,1
"10639",65,1107,5,0,1
"10640",70,907,5,0,1
"10641",75,981,5,0,1
"10642",5,1500,0,0,0
"10643",10,470,5,0,0
"10644",15,720,5,0,0
"10645",20,531,6,0,0
"10646",25,31,8,0,0
"10647",30,71,10,0,0
"10648",35,271,10,0,0
"10649",40,69,11,0,0
"10650",45,109,12,0,0
"10651",50,109,12,0,0
"10652",55,89,12,0,0
"10653",60,103,12,0,0
"10654",65,53,13,0,0
"10655",70,253,13,0,0
"10656",75,159,14,0,0
"10657",5,1500,0,0,0
"10658",10,1280,1,0,0
"10659",15,1480,1,0,0
"10660",20,1314,2,0,0
"10661",25,1314,2,0,0
"10662",30,1314,2,0,0
"10663",35,1506,2,0,0
"10664",40,1624,2,0,0
"10665",45,1606,2,0,0
"10666",50,1368,3,0,0
"10667",55,1106,3,0,0
"10668",60,1006,3,0,0
"10669",65,1094,3,0,0
"10670",70,844,3,0,0
"10671",75,422,3,0,0
"10672",80,422,3,0,0
"10673",85,378,3,0,0
"10674",90,478,3,0,0
"10675",95,382,3,0,0
"10676",100,382,3,0,0
"10677",105,302,4,0,0
"10678",110,212,4,0,0
"10679",115,14,4,0,0
"10680",5,1500,0,0,1
"10681",10,1000,3,0,1
"10682",15,790,6,0,1
"10683",20,176,9,0,1
"10684",25,216,10,2,1
"10685",30,66,11,5,1
"10686",35,224,11,6,1
"10687",40,6,13,6,1
"10688",45,24,13,6,1
"10689",50,122,13,8,1
"10690",55,684,13,10,1
"10691",60,124,16,13,1
"10692",65,136,16,15,1
"10693",70,486,16,17,1
"10694",75,1108,16,17,1
"10695",80,908,17,19,1
"10696",85,602,18,20,1
"10697",90,152,20,21,1
"10698",95,348,20,21,1
"10699",100,268,21,21,1
"10700",105,218,21,22,1
"10701",110,208,21,24,1
"10702",115,356,21,25,1
"10703",5,1500,0,0,1
"10704",10,1440,1,0,1
"10705",15,1060,3,0,1
"10706",20,620,5,0,1
"10707",25,290,6,0,1
"10708",30,302,6,0,1
"10709",35,72,8,0,1
"10710",40,144,9,0,1
"10711",45,166,9,0,1
"10712",50,226,10,0,1
"10713",5,1500,0,0,0
"10714",10,900,4,0,0
"10715",15,629,6,0,0
"10716",20,39,9,2,0
"10717",25,39,9,2,0
"10718",30,227,9,2,0
"10719",35,127,9,4,0
"10720",40,105,9,7,0
"10721",45,33,9,8,0
"10722",50,33,9,8,0
"10723",5,1500,0,0,0
"10724",10,1292,1,0,0
"10725",15,348,4,0,0
"10726",20,448,5,0,0
"10727",25,324,6,0,0
"10728",30,518,6,0,0
"10729",35,18,8,0,0
"10730",40,24,8,0,0
"10731",5,1500,0,0,1
"10732",10,968,3,0,1
"10733",15,812,5,0,1
"10734",20,582,7,1,1
"10735",25,316,8,3,1
"10736",30,52,10,6,1
"10737",35,322,10,7,1
"10738",40,86,11,10,1
"10739",5,1500,0,0,1
"10740",10,1300,1,0,1
"10741",15,900,3,0,1
"10742",20,1094,3,0,1
"10743",5,1500,0,0,0
"10744",10,920,4,0,0
"10745",15,180,7,0,0
"10746",20,-74,0,0,0
"10747",5,1500,0,0,1
"10748",10,1500,0,0,1
"10749",15,1500,0,0,1
"10750",20,1500,0,0,1
"10751",5,1500,0,0,0
"10752",10,880,4,0,0
"10753",15,0,8,0,0
"10754",20,0,8,0,0
"10755",5,1500,0,0,1
"10756",10,1300,1,0,1
"10757",15,900,4,0,1
"10758",20,900,4,0,1
"10759",25,1082,4,0,1
"10760",30,982,4,0,1
"10761",5,1500,0,0,0
"10762",10,580,4,0,0
"10763",15,220,7,0,0
"10764",20,140,9,0,0
"10765",25,58,10,0,0
"10766",30,158,10,2,0
"10767",5,1500,0,0,1
"10768",10,1180,2,0,1
"10769",15,834,5,0,1
"10770",20,746,6,0,1
"10771",25,441,7,0,1
"10772",30,441,7,0,1
"10773",35,377,9,0,1
"10774",40,219,10,0,1
"10775",5,1500,0,0,0
"10776",10,1060,2,0,0
"10777",15,746,4,0,0
"10778",20,514,6,0,0
"10779",25,389,7,0,0
"10780",30,119,9,1,0
"10781",35,113,9,1,0
"10782",40,331,9,1,0
"10783",5,1500,0,0,1
"10784",10,1500,0,0,1
"10785",15,1700,0,0,1
"10786",20,1550,1,0,1
"10787",25,1750,1,0,1
"10788",30,1750,1,0,1
"10789",35,1730,2,0,1
"10790",40,1645,2,0,1
"10791",45,1841,2,0,1
"10792",50,1769,2,0,1
"10793",55,1965,2,0,1
"10794",60,1815,3,0,1
"10795",65,1865,3,0,1
"10796",5,1500,0,0,0
"10797",10,860,4,0,0
"10798",15,600,5,0,0
"10799",20,300,7,0,0
"10800",25,160,9,0,0
"10801",30,20,10,0,0
"10802",35,140,10,1,0
"10803",40,45,11,1,0
"10804",45,149,11,2,0
"10805",50,121,11,3,0
"10806",55,25,12,6,0
"10807",60,25,12,6,0
"10808",65,25,12,7,0
"10809",5,1500,0,0,1
"10810",10,1300,1,0,1
"10811",15,1300,1,0,1
"10812",20,1136,2,0,1
"10813",25,1311,2,0,1
"10814",30,1311,2,0,1
"10815",35,1311,2,0,1
"10816",40,1485,2,0,1
"10817",45,1335,3,0,1
"10818",50,1315,3,0,1
"10819",55,1312,3,0,1
"10820",5,1500,0,0,0
"10821",10,500,5,0,0
"10822",15,200,7,0,0
"10823",20,94,8,0,0
"10824",25,149,10,1,0
"10825",30,49,10,3,0
"10826",35,59,11,4,0
"10827",40,35,11,5,0
"10828",45,35,12,7,0
"10829",50,255,12,7,0
"10830",55,-92,0,0,0
"10831",5,1500,0,0,1
"10832",10,1500,0,0,1
"10833",15,1490,1,0,1
"10834",20,1490,1,0,1
"10835",25,1664,1,0,1
"10836",5,1500,0,0,0
"10837",10,520,5,0,0
"10838",15,90,9,2,0
"10839",20,90,9,2,0
"10840",25,16,10,6,0
"10841",5,1500,0,0,1
"10842",10,1080,2,0,1
"10843",15,1274,2,0,1
"10844",20,1248,2,0,1
"10845",25,1248,2,0,1
"10846",30,1420,2,0,1
"10847",5,1500,0,0,0
"10848",10,1200,2,0,0
"10849",15,296,5,0,0
"10850",20,272,7,0,0
"10851",25,12,9,0,0
"10852",30,30,10,3,0
"10853",5,1500,0,0,1
"10854",10,980,2,0,1
"10855",15,320,6,0,1
"10856",20,60,8,0,1
"10857",25,74,8,0,1
"10858",30,14,10,1,1
"10859",35,64,11,2,1
"10860",40,64,11,2,1
"10861",45,164,11,2,1
"10862",50,178,11,2,1
"10863",55,188,11,2,1
"10864",60,40,12,2,1
"10865",65,140,13,2,1
"10866",70,360,13,3,1
"10867",75,66,14,3,1
"10868",80,296,14,4,1
"10869",85,298,15,4,1
"10870",90,278,17,5,1
"10871",95,314,18,5,1
"10872",100,372,19,6,1
"10873",105,242,20,6,1
"10874",110,254,20,7,1
"10875",115,256,21,7,1
"10876",120,474,21,7,1
"10877",125,664,21,8,1
"10878",130,542,22,8,1
"10879",135,244,23,8,1
"10880",140,484,23,10,1
"10881",145,348,24,10,1
"10882",150,376,24,10,1
"10883",155,738,24,11,1
"10884",160,1073,24,11,1
"10885",165,1615,24,11,1
"10886",170,1637,24,12,1
"10887",175,1699,24,12,1
"10888",180,1679,25,12,1
"10889",185,1760,25,12,1
"10890",190,2140,25,13,1
"10891",195,2042,26,13,1
"10892",200,2582,26,13,1
"10893",5,1500,0,0,0
"10894",10,1500,0,0,0
"10895",15,1700,0,0,0
"10896",20,1900,0,0,0
"10897",25,1886,0,0,0
"10898",30,2036,0,0,0
"10899",35,1986,0,0,0
"10900",40,1986,0,0,0
"10901",45,2086,0,0,0
"10902",50,2072,0,0,0
"10903",55,2062,0,0,0
"10904",60,2130,0,0,0
"10905",65,2130,0,0,0
"10906",70,2260,0,0,0
"10907",75,2354,0,0,0
"10908",80,2274,0,0,0
"10909",85,2132,0,0,0
"10910",90,2182,0,0,0
"10911",95,2326,0,0,0
"10912",100,2258,0,0,0
"10913",105,2328,0,0,0
"10914",110,2266,0,0,0
"10915",115,2114,0,0,0
"10916",120,2296,0,0,0
"10917",125,2106,0,0,0
"10918",130,2078,0,0,0
"10919",135,2056,0,0,0
"10920",140,2066,0,0,0
"10921",145,2002,0,0,0
"10922",150,1974,0,0,0
"10923",155,1712,0,0,0
"10924",160,1477,0,0,0
"10925",165,1135,0,0,0
"10926",170,913,0,0,0
"10927",175,851,0,0,0
"10928",180,651,0,0,0
"10929",185,770,0,0,0
"10930",190,690,0,0,0
"10931",195,588,0,0,0
"10932",200,248,0,0,0
"10933",5,1500,0,0,0
"10934",10,45,4,0,0
"10935",15,49,6,0,0
"10936",20,9,7,0,0
"10937",25,37,7,0,0
"10938",30,53,7,0,0
"10939",5,1500,0,0,1
"10940",10,810,1,0,1
"10941",15,1006,1,0,1
"10942",20,1006,1,0,1
"10943",25,1078,1,0,1
"10944",30,1262,1,0,1
"10945",5,1500,0,0,1
"10946",10,1300,1,0,1
"10947",15,1500,1,0,1
"10948",20,1350,2,0,1
"10949",25,1550,2,0,1
"10950",30,1250,3,0,1
"10951",35,1450,3,0,1
"10952",40,1750,3,0,1
"10953",45,1750,3,0,1
"10954",50,1774,3,0,1
"10955",55,1824,4,0,1
"10956",60,1874,4,0,1
"10957",65,1574,5,0,1
"10958",70,1574,5,0,1
"10959",75,1774,5,0,1
"10960",80,2214,5,0,1
"10961",85,2414,5,0,1
"10962",90,2514,5,0,1
"10963",95,2514,5,0,1
"10964",100,2714,5,0,1
"10965",105,2714,6,0,1
"10966",110,2714,6,0,1
"10967",115,2914,6,0,1
"10968",120,3114,6,0,1
"10969",125,3424,6,0,1
"10970",130,3524,6,0,1
"10971",135,3724,6,0,1
"10972",140,3944,6,0,1
"10973",145,4144,6,0,1
"10974",150,4444,6,0,1
"10975",155,4344,6,0,1
"10976",160,4614,6,0,1
"10977",165,4614,6,0,1
"10978",170,4614,6,0,1
"10979",175,4614,6,0,1
"10980",180,4814,6,0,1
"10981",185,5214,6,0,1
"10982",190,5214,6,0,1
"10983",195,5414,6,0,1
"10984",5,1500,0,0,0
"10985",10,1300,0,0,0
"10986",15,1300,0,0,0
"10987",20,1300,0,0,0
"10988",25,1300,0,0,0
"10989",30,1500,0,0,0
"10990",35,1500,0,0,0
"10991",40,1600,0,0,0
"10992",45,1600,0,0,0
"10993",50,1776,0,0,0
"10994",55,1776,0,0,0
"10995",60,1626,0,0,0
"10996",65,1626,0,0,0
"10997",70,1826,0,0,0
"10998",75,1826,0,0,0
"10999",80,1786,0,0,0
"11000",85,1986,0,0,0
"11001",90,1886,0,0,0
"11002",95,2086,0,0,0
"11003",100,2086,0,0,0
"11004",105,2286,0,0,0
"11005",110,2286,0,0,0
"11006",115,2486,0,0,0
"11007",120,2286,0,0,0
"11008",125,2376,0,0,0
"11009",130,2376,0,0,0
"11010",135,2376,0,0,0
"11011",140,2356,0,0,0
"11012",145,2356,0,0,0
"11013",150,2256,0,0,0
"11014",155,2156,0,0,0
"11015",160,2486,0,0,0
"11016",165,2486,0,0,0
"11017",170,2486,0,0,0
"11018",175,2486,0,0,0
"11019",180,2686,0,0,0
"11020",185,2486,0,0,0
"11021",190,2686,0,0,0
"11022",195,2686,0,0,0
"11023",5,1500,0,0,1
"11024",10,1500,0,0,1
"11025",15,1700,0,0,1
"11026",20,1500,1,0,1
"11027",25,1350,3,0,1
"11028",30,1350,3,0,1
"11029",35,1350,3,0,1
"11030",40,1550,3,0,1
"11031",45,1600,4,0,1
"11032",50,1600,4,0,1
"11033",55,1050,7,0,1
"11034",60,810,9,0,1
"11035",65,670,11,0,1
"11036",70,410,13,0,1
"11037",75,250,14,0,1
"11038",80,80,17,1,1
"11039",85,80,17,1,1
"11040",90,92,17,1,1
"11041",95,586,17,2,1
"11042",100,386,19,2,1
"11043",105,652,19,2,1
"11044",110,672,21,2,1
"11045",115,282,23,2,1
"11046",120,342,24,3,1
"11047",125,436,24,4,1
"11048",130,192,25,6,1
"11049",135,128,26,6,1
"11050",140,378,26,7,1
"11051",145,640,26,8,1
"11052",150,964,26,8,1
"11053",155,648,27,9,1
"11054",160,944,27,9,1
"11055",165,852,28,10,1
"11056",170,1308,28,10,1
"11057",175,1472,28,11,1
"11058",180,1768,28,11,1
"11059",5,1500,0,0,0
"11060",10,1500,0,0,0
"11061",15,1500,0,0,0
"11062",20,1700,0,0,0
"11063",25,1700,0,0,0
"11064",30,1800,0,0,0
"11065",35,2000,0,0,0
"11066",40,2000,0,0,0
"11067",45,2150,0,0,0
"11068",50,2350,0,0,0
"11069",55,2250,0,0,0
"11070",60,2150,0,0,0
"11071",65,1950,0,0,0
"11072",70,2150,0,0,0
"11073",75,2150,0,0,0
"11074",80,2290,0,0,0
"11075",85,2190,0,0,0
"11076",90,2178,0,0,0
"11077",95,2034,0,0,0
"11078",100,1734,0,0,0
"11079",105,1668,0,0,0
"11080",110,1268,0,0,0
"11081",115,1418,0,0,0
"11082",120,1478,0,0,0
"11083",125,1284,0,0,0
"11084",130,1168,0,0,0
"11085",135,1252,0,0,0
"11086",140,1052,0,0,0
"11087",145,890,0,0,0
"11088",150,766,0,0,0
"11089",155,882,0,0,0
"11090",160,786,0,0,0
"11091",165,608,0,0,0
"11092",170,352,0,0,0
"11093",175,338,0,0,0
"11094",180,42,0,0,0
"11095",5,1500,0,0,1
"11096",10,1080,2,0,1
"11097",15,620,5,0,1
"11098",20,660,6,0,1
"11099",25,264,8,0,1
"11100",30,274,8,0,1
"11101",35,294,8,0,1
"11102",40,142,9,0,1
"11103",45,342,9,0,1
"11104",50,372,10,0,1
"11105",55,140,11,0,1
"11106",60,376,11,0,1
"11107",65,456,11,1,1
"11108",70,536,11,1,1
"11109",75,736,11,1,1
"11110",80,716,11,1,1
"11111",85,764,11,1,1
"11112",90,948,11,1,1
"11113",95,958,11,2,1
"11114",100,1168,11,2,1
"11115",105,1248,11,2,1
"11116",110,1528,11,2,1
"11117",115,1432,12,3,1
"11118",120,1502,12,3,1
"11119",125,1446,12,3,1
"11120",130,1446,12,3,1
"11121",135,1466,12,3,1
"11122",140,1466,12,3,1
"11123",145,1556,12,3,1
"11124",150,1636,12,3,1
"11125",155,1860,12,3,1
"11126",160,2060,12,3,1
"11127",165,2130,12,3,1
"11128",170,2266,12,3,1
"11129",175,2286,12,4,1
"11130",180,2554,12,4,1
"11131",185,2578,12,4,1
"11132",190,2778,12,4,1
"11133",195,2928,12,4,1
"11134",200,3128,12,4,1
"11135",205,3428,12,4,1
"11136",5,1500,0,0,0
"11137",10,1500,0,0,0
"11138",15,1500,0,0,0
"11139",20,1500,0,0,0
"11140",25,1456,0,0,0
"11141",30,1646,0,0,0
"11142",35,1526,0,0,0
"11143",40,1698,0,0,0
"11144",45,1898,0,0,0
"11145",50,1848,0,0,0
"11146",55,1820,0,0,0
"11147",60,1784,0,0,0
"11148",65,1804,0,0,0
"11149",70,1724,0,0,0
"11150",75,1924,0,0,0
"11151",80,1844,0,0,0
"11152",85,1996,0,0,0
"11153",90,1912,0,0,0
"11154",95,2002,0,0,0
"11155",100,2192,0,0,0
"11156",105,2112,0,0,0
"11157",110,2032,0,0,0
"11158",115,2038,0,0,0
"11159",120,1968,0,0,0
"11160",125,2124,0,0,0
"11161",130,2124,0,0,0
"11162",135,2104,0,0,0
"11163",140,2304,0,0,0
"11164",145,2414,0,0,0
"11165",150,2334,0,0,0
"11166",155,2310,0,0,0
"11167",160,2310,0,0,0
"11168",165,2440,0,0,0
"11169",170,2404,0,0,0
"11170",175,2484,0,0,0
"11171",180,2416,0,0,0
"11172",185,2592,0,0,0
"11173",190,2592,0,0,0
"11174",195,2442,0,0,0
"11175",200,2342,0,0,0
"11176",205,2242,0,0,0
"11177",5,1500,0,0,0
"11178",10,520,5,0,0
"11179",15,200,7,0,0
"11180",20,86,8,0,0
"11181",25,86,8,0,0
"11182",30,51,11,1,0
"11183",5,1500,0,0,1
"11184",10,1500,0,0,1
"11185",15,1500,0,0,1
"11186",20,1464,0,0,1
"11187",25,1464,0,0,1
"11188",30,1589,0,0,1
"11189",5,1500,0,0,1
"11190",10,880,3,0,1
"11191",15,1080,3,0,1
"11192",20,580,5,0,1
"11193",25,600,7,0,1
"11194",30,618,7,0,1
"11195",35,582,8,0,1
"11196",40,196,10,2,1
"11197",45,432,10,2,1
"11198",50,432,10,3,1
"11199",55,476,10,3,1
"11200",60,586,10,5,1
"11201",65,586,10,5,1
"11202",70,906,10,5,1
"11203",75,966,10,5,1
"11204",80,1166,10,5,1
"11205",85,1066,10,5,1
"11206",90,1266,10,5,1
"11207",95,1266,11,5,1
"11208",100,1280,11,6,1
"11209",105,1280,11,6,1
"11210",110,1260,12,6,1
"11211",115,1460,12,7,1
"11212",120,1496,12,7,1
"11213",125,1796,12,9,1
"11214",130,1856,12,9,1
"11215",135,2284,12,9,1
"11216",140,2472,12,9,1
"11217",145,2522,12,10,1
"11218",150,2766,12,10,1
"11219",155,3076,12,10,1
"11220",160,3076,12,10,1
"11221",165,3336,12,10,1
"11222",170,3336,12,11,1
"11223",175,3580,12,11,1
"11224",180,3608,12,12,1
"11225",185,4108,12,12,1
"11226",5,1500,0,0,0
"11227",10,1500,0,0,0
"11228",15,1700,0,0,0
"11229",20,1700,0,0,0
"11230",25,1680,0,0,0
"11231",30,1662,0,0,0
"11232",35,1618,0,0,0
"11233",40,1354,0,0,0
"11234",45,1318,0,0,0
"11235",50,1368,0,0,0
"11236",55,1324,0,0,0
"11237",60,1114,0,0,0
"11238",65,1114,0,0,0
"11239",70,1194,0,0,0
"11240",75,1034,0,0,0
"11241",80,1234,0,0,0
"11242",85,1234,0,0,0
"11243",90,1234,0,0,0
"11244",95,1234,0,0,0
"11245",100,1320,0,0,0
"11246",105,1220,0,0,0
"11247",110,1260,0,0,0
"11248",115,1360,0,0,0
"11249",120,1524,0,0,0
"11250",125,924,0,0,0
"11251",130,864,0,0,0
"11252",135,836,0,0,0
"11253",140,848,0,0,0
"11254",145,898,0,0,0
"11255",150,854,0,0,0
"11256",155,644,0,0,0
"11257",160,644,0,0,0
"11258",165,584,0,0,0
"11259",170,634,0,0,0
"11260",175,590,0,0,0
"11261",180,612,0,0,0
"11262",185,312,0,0,0
"11263",5,1500,0,0,0
"11264",10,670,6,0,0
"11265",15,0,10,0,0
"11266",5,1500,0,0,1
"11267",10,1500,0,0,1
"11268",15,1500,0,0,1
"11269",5,1500,0,0,1
"11270",10,1150,2,0,1
"11271",15,950,4,0,1
"11272",20,890,6,0,1
"11273",25,270,10,0,1
"11274",30,810,11,1,1
"11275",35,130,15,1,1
"11276",40,330,16,1,1
"11277",45,404,18,1,1
"11278",50,264,19,1,1
"11279",55,88,21,1,1
"11280",60,104,21,2,1
"11281",65,244,22,2,1
"11282",70,494,22,2,1
"11283",75,126,24,2,1
"11284",80,384,24,2,1
"11285",85,432,24,2,1
"11286",90,460,24,2,1
"11287",95,398,25,2,1
"11288",100,608,25,3,1
"11289",105,868,25,3,1
"11290",110,1304,25,4,1
"11291",115,1240,26,4,1
"11292",120,1484,26,4,1
"11293",5,1500,0,0,0
"11294",10,1500,0,0,0
"11295",15,1500,0,0,0
"11296",20,1700,0,0,0
"11297",25,1500,0,0,0
"11298",30,1250,0,0,0
"11299",35,1250,0,0,0
"11300",40,1050,0,0,0
"11301",45,806,0,0,0
"11302",50,746,0,0,0
"11303",55,842,0,0,0
"11304",60,976,0,0,0
"11305",65,776,0,0,0
"11306",70,726,0,0,0
"11307",75,694,0,0,0
"11308",80,836,0,0,0
"11309",85,688,0,0,0
"11310",90,660,0,0,0
"11311",95,602,0,0,0
"11312",100,542,0,0,0
"11313",105,482,0,0,0
"11314",110,196,0,0,0
"11315",115,320,0,0,0
"11316",120,76,0,0,0
